4,0,4_0.jpg,"         Robin and Richard were two pretty men,         They lay in bed till the clock struck ten;         Then up starts Robin and looks at the sky,         ""Oh, brother Richard, the sun's very high!         You go before, with the bottle and bag,         And I will come after on little Jack Nag.""A MAN AND A MAID             There was a little man,",10607_12.jpg
4,1,4_1.jpg,"         There were two birds sat on a stone,             Fa, la, la, la, lal, de;         One flew away, and then there was one,             Fa, la, la, la, lal, de;         The other bird flew after,         And then there was none,             Fa, la, la, la, lal, de;         And so the stone",10607_13.jpg
4,2,4_2.jpg,"         As the dog went to Dover;         When he came to a stile,         Jump, he went over.         Lucy Locket lost her pocket,         Kitty Fisher found it;         Nothing in it, nothing in it,         But the binding round it.",10607_14.jpg
4,3,4_3.jpg,"WHEN JENNY WREN WAS YOUNG         'Twas once upon a time, when Jenny Wren was young,         So daintily she danced and so prettily she sung,         Robin Redbreast lost his heart, for he was a gallant bird.         So he doffed his hat to Jenny Wren, requesting to be heard.         ""Oh, dearest Jenny Wren, if you will but be mine,         You shall feed on cherry pie and drink new currant wine,         I'll dress you like a goldfinch or any peacock gay,",10607_15.jpg
5,0,5_0.jpg,"         Barber, barber, shave a pig.         How many hairs will make a wig?         Four and twenty; that's enough.         Give the barber a pinch of snuff.         Born on a Monday,         Took ill on Thursday,         This is the end         The pig flew up in the air;",10607_16.jpg
5,1,5_1.jpg,"         Hush-a-bye, baby, on the tree top!         When the wind blows the cradle will rock;         When the bough breaks the cradle will fall;         Down will come baby, bough, cradle and all.         Burnie bee, burnie bee,         Tell me when your wedding be?         If it be to-morrow day,         Take your wings and fly away.",10607_17.jpg
5,2,5_2.jpg,"THE HUNTER OF REIGATE         A man went a-hunting at Reigate,         And wished to leap over a high gate.           Says the owner, ""Go round,           With your gun and your hound,         For you never shall leap over my gate.""         Sat among the cinders             Warming her pretty little toes;",10607_18.jpg
5,3,5_3.jpg,"         As I was going up Pippen Hill,             Pippen Hill was dirty;         There I met a pretty Miss,             And she dropped me a curtsy.         Little Miss, pretty Miss,             Blessings light upon you;         If I had half-a-crown a day,             I'd spend it all upon you.",10607_19.jpg
6,0,6_0.jpg,         Mister East gave a feast;         Mister North laid the cloth;         Mister West did his best;         Mister South burnt his mouth,10607_20.jpg
6,1,6_1.jpg,"         Mammie's wee, wee ain;         Hame till his bonny wee bit laddie;             My wee, wee ain.         ""I went up one pair of stairs.""         ""I went up two pairs of stairs.""         ""I went into a room.""         ""I looked out of a window.""         ""And there I saw a monkey.""",10607_21.jpg
6,2,6_2.jpg,"HEIGH-HO, THE CARRION CROW         A carrion crow sat on an oak,             Fol de riddle, lol de riddle, hi ding do,         Watching a tailor shape his cloak;             Sing heigh-ho, the carrion crow,             Fol de riddle, lol de riddle, hi ding do!         Wife, bring me my old bent bow,             Fol de riddle, lol de riddle, hi ding do,",10607_22.jpg
6,3,6_3.jpg,"         How many days has my baby to play?         Tuesday, Wednesday, Thursday, Friday,         Christmas comes but once a year,         And when it comes it brings good cheer.         Elizabeth, Elspeth, Betsy, and Bess,         They all went together to seek a bird's nest;         They found a bird's nest with five eggs in,         They all took one, and left four in.",10607_23.jpg
7,0,7_0.jpg,"         Great A, little a,         The cat's in the cupboard,           And can't see me.A NEEDLE AND THREAD         Old Mother Twitchett had but one eye,         And a long tail which she let fly;         And every time she went through a gap,         A bit of her tail she left in a trap.",10607_24.jpg
7,1,7_1.jpg,"THE MAN IN OUR TOWN         There was a man in our town,             And he was wondrous wise,         He jumped into a bramble bush,             And scratched out both his eyes;         But when he saw his eyes were out,             With all his might and main,         He jumped into another bush,",10607_25.jpg
7,2,7_2.jpg,"         Georgy Porgy, pudding and pie,         Kissed the girls and made them cry.         When the boys came out to play,         Georgy Porgy ran away.         For every evil under the sun         There is a remedy or there is none.         If there be one, seek till you find it;         If there be none, never mind it.",10607_26.jpg
7,3,7_3.jpg,"         Wee Willie Winkie runs through the town,         Upstairs and downstairs, in his nightgown;         Rapping at the window, crying through the lock,         ""Are the children in their beds? Now it's eight o'clock.""",10607_27.jpg
8,0,8_0.jpg,"         About the bush, Willie,             I'll meet thee alive.         Sold her bed and lay upon straw.",10607_28.jpg
8,1,8_1.jpg,"         Shot at a pigeon,         And killed a crow.         Is John Smith within?         Yes, that he is.         Can he set a shoe?         Here a nail, there a nail,         Simple Simon met a pieman,             Going to the fair;",10607_29.jpg
8,2,8_2.jpg,"         Three blind mice! See how they run!         They all ran after the farmer's wife,         Who cut off their tails with a carving knife.         Did you ever see such a thing in your life         As three blind mice?",10607_30.jpg
8,3,8_3.jpg,"         There was a little man, and he had a little gun,           And his bullets were made of lead, lead, lead;         He went to the brook, and saw a little duck,           And shot it right through the head, head, head.         He carried it home to his old wife Joan,           And bade her a fire to make, make, make.         To roast the little duck he had shot in the brook,           And he'd go and fetch the drake, drake, drake.",10607_31.jpg
9,0,9_0.jpg,"         Diddle diddle dumpling, my son John         Went to bed with his breeches on,         One stocking off, and one stocking on;         Diddle diddle dumpling, my son John.         Jerry Hall, he was so small,         A rat could eat him, hat and all.         As the days grow longer         The storms grow stronger.",10607_32.jpg
9,1,9_1.jpg,"         In a white petticoat,         And a red nose;         The longer she stands         The shorter she grows.",10607_33.jpg
9,2,9_2.jpg,"         A hill full, a hole full,         Yet you cannot catch a bowl full.             Sat on a tuffet,         Eating of curds and whey;             There came a big spider,             And sat down beside her,         And frightened Miss Muffet away.         Curly-locks, Curly-locks, wilt thou be mine?",10607_34.jpg
9,3,9_3.jpg,"         Humpty Dumpty sat on a wall,         Humpty Dumpty had a great fall;         All the King's horses, and all the King's men         Cannot put Humpty Dumpty together again.         One, two, three, four, five,         Once I caught a fish alive.         Six, seven, eight, nine, ten,         But I let it go again.",10607_35.jpg
10,0,10_0.jpg," SHALL WE GO A-SHEARING?         ""Old woman, old woman, shall we go a-shearing?""         ""Speak a little louder, sir, I am very thick of hearing.""         ""Old woman, old woman, shall I kiss you dearly?""         ""Thank you, kind sir, I hear you very clearly.""",10607_36.jpg
10,1,10_1.jpg,"           Whither dost thou wander?           And in my lady's chamber.         There I met an old man           Who wouldn't say his prayers;         I took him by the left leg,           And threw him down the stairs.THE COCK AND THE HEN         ""Cock, cock, cock, cock,",10607_37.jpg
10,2,10_2.jpg,"         I had a little boy,           And called him Blue Bell;         Gave him a little work,--           He did it very well.         I bade him go upstairs           To bring me a gold pin;         In coal scuttle fell he,           Up to his little chin.",10607_38.jpg
10,3,10_3.jpg,"             Was put on the shelf         Because he could not spell ""pie"";             When his aunt, Mrs. Grace,             Saw his sorrowful face,         She could not help saying, ""Oh, fie!""             And since Master Jelf             Was put on the shelf         Because he could not spell ""pie,""",10607_39.jpg
11,0,11_0.jpg,"THE GIRL IN THE LANE         The girl in the lane, that couldn't speak plain,           Cried, ""Gobble, gobble, gobble"":         The man on the hill that couldn't stand still,           Went hobble hobble, hobble.",10607_40.jpg
11,1,11_1.jpg,"         Daffy-down-dilly has come to town         In a yellow petticoat and a green gown.         Hush-a-bye, baby, lie still with thy daddy,           Thy mammy has gone to the mill,         To get some meal to bake a cake,           So pray, my dear baby, lie still.",10607_41.jpg
11,2,11_2.jpg,"           Mamma is a lady,             And that's very clear.",10607_42.jpg
11,3,11_3.jpg,"         Nancy Dawson was so fine         She wouldn't get up to serve the swine;         She lies in bed till eight or nine,         So it's Oh, poor Nancy Dawson.         And do ye ken Nancy Dawson, honey?         The wife who sells the barley, honey?         She won't get up to feed her swine,         And do ye ken Nancy Dawson, honey?",10607_43.jpg
12,0,12_0.jpg,"         Jack and Jill went up the hill,           To fetch a pail of water;         Jack fell down, and broke his crown,           And Jill came tumbling after.         Then up Jack got and off did trot,           As fast as he could caper,         To old Dame Dob, who patched his nob           With vinegar and brown paper.",10607_44.jpg
12,1,12_1.jpg,"         A, B, C, and D,         E, F, and G,         Well, so it shall be.         J, K, and L,         In peace we will dwell.         M, N, and O,         To play let us go.         P, Q, R, and S,",10607_45.jpg
12,2,12_2.jpg,"DANCE TO YOUR DADDIE         Dance to your daddie,         Dance to your daddie, my bonnie lamb;         You shall get a fishy,         On a little dishy;         You shall get a fishy, when the boat comes home.ONE MISTY MOISTY MORNING         One misty moisty morning,",10607_46.jpg
12,3,12_3.jpg,"ROBIN HOOD AND LITTLE JOHN         Robin Hood, Robin Hood,             Is in the mickle wood!         Little John, Little John,             He to the town is gone.         Robin Hood, Robin Hood,         All in the greenwood             Among the green weeds.",10607_47.jpg
13,0,13_0.jpg,"         Thirty white horses upon a red hill,         Now they tramp, now they champ, now they stand still.         A robin and a robin's son         Once went to town to buy a bun.         They couldn't decide on plum or plain,         And so they went back home again.         There was an old man         In a velvet coat,",10607_48.jpg
13,1,13_1.jpg,"         I won't be my father's Jack,           I won't be my father's Jill;         I will be the fiddler's wife,           And have music when I will.               Prithee, Love, play me         Hey, my kitten, my kitten,           And hey, my kitten, my deary!         Such a sweet pet as this",10607_49.jpg
13,2,13_2.jpg,"IF ALL THE SEAS WERE ONE SEA         If all the seas were one sea, sea that would be!         And if all the trees were one tree, tree that would be!         And if all the axes were one axe, axe that would be!         And if all the men were one man,",10607_50.jpg
13,3,13_3.jpg,"         Flour of England, fruit of Spain,           Met together in a shower of rain;         Put in a bag tied round with a string;           If you'll tell me this riddle,           I'll give you a ring.FOREHEAD, EYES, CHEEKS, NOSE, MOUTH, AND CHIN         Here sits the Lord Mayor,             Here sit his two men,",10607_51.jpg
14,0,14_0.jpg,"         If you are to be a gentleman,             As I suppose you'll be,         You'll neither laugh nor smile,             For a tickling of the knee.         ""I am a gold lock.""         ""I am a gold key.""         ""I am a silver lock.""         ""I am a silver key.""",10607_52.jpg
14,1,14_1.jpg,"I HAD A LITTLE HUSBAND         I had a little husband no bigger than my thumb,         I put him in a pint pot, and there I bid him drum,         I bought a little handkerchief to wipe his little nose,         And a pair of little garters to tie his little hose.",10607_53.jpg
14,2,14_2.jpg,"         How many miles is it to Babylon?--             Threescore miles and ten.         Can I get there by candle-light?--             Yes, and back again.         If your heels are nimble and light,         You may get there by candle-light.I'LL TELL YOU A STORY           I'll tell you a story",10607_54.jpg
14,3,14_3.jpg,"A STRANGE OLD WOMAN         There was an old woman, and what do you think?         She lived upon nothing but victuals and drink;         Victuals and drink were the chief of her diet,         And yet this old woman could never be quiet.",10607_55.jpg
15,0,15_0.jpg,"         Our cottage vale is deep:         The little lamb is on the green,         With woolly fleece so soft and clean--         Down where the woodbines creep;         Be always like the lamb so mild,         A kind, and sweet, and gentle child.",10607_56.jpg
15,1,15_1.jpg,"         When little Fred went to bed,           He always said his prayers;         He kissed mamma, and then papa,           And straightway went upstairs.         Put your finger in your eye,         And tell your mother it wasn't I.",10607_57.jpg
15,2,15_2.jpg,"BAA, BAA, BLACK SHEEP         Baa, baa, black sheep,         Have you any wool?         Yes, marry, have I,         One for my master,         One for my dame,         But none for the little boy         Who cries in the lane.",10607_58.jpg
15,3,15_3.jpg,"THE CAT AND THE FIDDLE             The cat and the fiddle,         The cow jumped over the moon;             The little dog laughed             To see such sport,         And the dish ran away with the spoon.         I do not like thee, Doctor Fell;         The reason why I cannot tell;",10607_59.jpg
16,0,16_0.jpg,"JACK AND HIS FIDDLE         ""Jacky, come and give me thy fiddle,           If ever thou mean to thrive.""         ""Nay, I'll not give my fiddle           To any man alive.         ""If I should give my fiddle,           They'll think that I've gone mad;         For many a joyous day",10607_60.jpg
16,1,16_1.jpg,         Ladies and gentlemen come to supper--         Hot boiled beans and very good butter.,10607_61.jpg
16,2,16_2.jpg,"         I like little Pussy,           Her coat is so warm,         And if I don't hurt her           She'll do me no harm;         So I'll not pull her tail,           Nor drive her away,         But Pussy and I           Very gently will play.",10607_62.jpg
16,3,16_3.jpg,"SING A SONG OF SIXPENCE         Sing a song of sixpence,            A pocket full of rye;            Baked in a pie!         When the pie was opened            The birds began to sing;         Was not that a dainty dish            To set before the king?",10607_63.jpg
17,0,17_0.jpg,"         Lived in a little house;         In other men's ditches.         Here we go round the mulberry bush,         The mulberry bush, the mulberry bush,         Here we go round the mulberry bush.         On a cold and frosty morning.         This is the way we wash our hands,         Wash our hands, wash our hands,",10607_64.jpg
17,1,17_1.jpg,"         I had a little hobby-horse,             And it was dapple gray;         Its head was made of pea-straw,             Its tail was made of hay.         I sold it to an old woman             For a copper groat;         And I'll not sing my song againYOUNG LAMBS TO SELL",10607_65.jpg
17,2,17_2.jpg,"BOY AND THE SPARROW         A little cock-sparrow sat on a green tree,         And he chirruped, he chirruped, so merry was he;         A naughty boy came with his wee bow and arrow,         Determined to shoot this little cock-sparrow.         ""This little cock-sparrow shall make me a stew,         And his giblets shall make me a little pie, too.""         ""Oh, no,"" says the sparrow ""I won't make a stew.""",10607_66.jpg
17,3,17_3.jpg,"         I had two pigeons bright and gay,         They flew from me the other day.         What was the reason they did go?         I cannot tell, for I do not know.",10607_67.jpg
18,0,18_0.jpg,"THE FIRST OF MAY         The fair maid who, the first of May,         Goes to the fields at break of day,         And washes in dew from the hawthorn-tree,         Will ever after handsome be.",10607_68.jpg
18,1,18_1.jpg,         What shall we do?         Turn her face to the wall         Till she comes to.,10607_69.jpg
18,2,18_2.jpg,             Shall be all my care         To powder my locks             And curl my hair.             My love will come in.         When he will marry me             With a gold ring.,10607_70.jpg
18,3,18_3.jpg,"THE HOUSE THAT JACK BUILT         This is the house that Jack built.         This is the malt         That lay in the house that Jack built.         This is the rat,         That ate the malt         That lay in the house that Jack built.         This is the cat,",10607_71.jpg
19,0,19_0.jpg,"         Little Jenny Wren fell sick,         In came Robin Redbreast             And brought her cake and wine.         ""Eat well of my cake, Jenny,             Drink well of my wine.""         ""Thank you, Robin, kindly,             You shall be mine.""         Jenny she got well,",10607_72.jpg
19,1,19_1.jpg,"         Little Bobby Snooks was fond of his books,           And loved by his usher and master;         But naughty Jack Spry, he got a black eye,           And carries his nose in a plaster.             I had a little moppet,             I put it in my pocket,         And fed it with corn and hay.             There came a proud beggar.",10607_73.jpg
19,2,19_2.jpg,"I SAW A SHIP A-SAILING         I saw a ship a-sailing,         A-sailing on the sea;         And, oh! it was all laden         With pretty things for thee!         There were comfits in the cabin,         And apples in the hold;         The sails were made of silk,",10607_74.jpg
19,3,19_3.jpg,"         One, he loves; two, he loves;         Three, he loves, they say;         Four, he loves with all his heart;         Five, he casts away.         Six, he loves; seven, she loves;         Eight, they both love.         Nine, he comes; ten, he tarries;         Eleven, he courts; twelve, he marries.",10607_75.jpg
20,0,20_0.jpg,"         Hark, hark! the dogs do bark!           Beggars are coming to town:         Some in jags, and some in rags,           And some in velvet gown.         The hart he loves the high wood,           The hare she loves the hill;         The Knight he loves his bright sword,           The Lady--loves her will.",10607_76.jpg
20,1,20_1.jpg,"         Saw ye aught of my love a-coming from the market?           A peck of meal upon her back,           A babby in her basket;         Saw ye aught of my love a-coming from the market?THE MAN OF BOMBAY         There was a fat man of Bombay,         Who was smoking one sunshiny day;             When a bird called a snipe",10607_77.jpg
20,2,20_2.jpg,"POOR OLD ROBINSON CRUSOE!         Poor old Robinson Crusoe!            They made him a coat            Of an old Nanny goat.         I wonder why they should do so!         Poor old Robinson Crusoe!         A riddle, a riddle, as I suppose,         A hundred eyes and never a nose!",10607_78.jpg
20,3,20_3.jpg,"         My maid Mary she minds the dairy,           While I go a-hoeing and mowing each morn;         Gaily run the reel and the little spinning wheel,           While I am singing and mowing my corn.         What is the rhyme for porringer?         The king he had a daughter fair,         And gave the Prince of Orange her.           We are troubled with rats.",10607_79.jpg
21,0,21_0.jpg,"         I love sixpence, a jolly, jolly sixpence,           I love sixpence as my life;         I spent a penny of it, I spent a penny of it,           I took a penny home to my wife.         Oh, my little fourpence, a jolly, jolly fourpence,           I love fourpence as my life;         I spent twopence of it, I spent twopence of it,           And I took twopence home to my wife.",10607_80.jpg
21,1,21_1.jpg,"             In a cottage in Fife             Lived a man and his wife         Who, believe me, were comical folk;             For, to people's surprise,             They both saw with their eyes,         And their tongues moved whenever they spoke!             When they were asleep,             I'm told, that to keep",10607_81.jpg
21,2,21_2.jpg,"         As Tommy Snooks and Bessy Brooks           Were walking out one Sunday,         Says Tommy Snooks to Bessy Brooks,           ""Wilt marry me on Monday?""",10607_82.jpg
21,3,21_3.jpg,"         Cocks crow in the morn             To tell us to rise,         And he who lies late             Will never be wise;         For early to bed             And early to rise,         Is the way to be healthy             And wealthy and wise.",10607_83.jpg
22,0,22_0.jpg,"           The two gray kits,         And the gray kits' mother,         The bridge broke down,           They all fell in;         ""May the rats go with you,""ONE, TWO, BUCKLE MY SHOE         Knock at the door;         A good, fat hen;",10607_84.jpg
22,1,22_1.jpg,"         My dame has lost her shoe,         My master's lost his fiddle-stick         And knows not what to do.         What is my dame to do?         Till master finds his fiddle-stick,         She'll dance without her shoe.         Twelve pairs hanging high,         Twelve knights riding by,",10607_85.jpg
22,2,22_2.jpg,"         Molly, my sister and I fell out,         And what do you think it was all about?         She loved coffee and I loved tea,         And that was the reason we couldn't agree.         Pussy-cat Mew jumped over a coal,         And in her best petticoat burnt a great hole.         Poor Pussy's weeping, she'll have no more milk         Until her best petticoat's mended with silk.",10607_86.jpg
22,3,22_3.jpg,"         I had a little pony,             His name was Dapple-Gray,         I lent him to a lady,             To ride a mile away.         She whipped him, she slashed him,             She rode him through the mire;         I would not lend my pony now             For all the lady's hire.",10607_87.jpg
23,0,23_0.jpg,"THE LITTLE GIRL WITH A CURL         There was a little girl who had a little curl         Right in the middle of her forehead;         When she was good, she was very, very good,         And when she was bad she was horrid.         Friday night's dream, on Saturday told,         Is sure to come true, be it never so old.A COCK AND BULL STORY",10607_88.jpg
23,1,23_1.jpg,"         You shall have an apple,         YOU shall have a plum,         You shall have a rattle,         When papa comes home.         As I walked by myself,         And talked to myself,           Myself said unto me:         Take care of thyself,",10607_89.jpg
23,2,23_2.jpg,"         Over the water, and over the sea,         And over the water to Charley,         I'll have none of your nasty beef,         Nor I'll have none of your barley;         But I'll have some of your very best flour         To make a white cake for my Charley.         Tommy's tears and Mary's fears         Will make them old before their years.",10607_90.jpg
23,3,23_3.jpg,"         Old Grimes is dead, that good old man,              We ne'er shall see him more;         He used to wear a long brown coat              All buttoned down before.A WEEK OF BIRTHDAYS         Monday's child is fair of face,         Tuesday's child is full of grace,         Wednesday's child is full of woe,",10607_91.jpg
24,0,24_0.jpg,"THE MAN WHO HAD NAUGHT         There was a man and he had naught,             And robbers came to rob him;         He crept up to the chimney pot,             And then they thought they had him.         But he got down on t'other side,             And then they could not find him;         He ran fourteen miles in fifteen days,",10607_92.jpg
24,1,24_1.jpg,"         Whose dog art thou?         Little Tom Tinker's dog,",10607_93.jpg
24,2,24_2.jpg,"AS I WAS GOING ALONG         As I was going along, along,         A-singing a comical song, song, song,         The lane that I went was so long, long, long,         And the song that I sang was so long, long, long,         And so I went singing along.         Rock-a-bye, baby, thy cradle is green;         Father's a nobleman, mother's a queen;",10607_94.jpg
24,3,24_3.jpg,"         Sat in the corner,             Eating of Christmas pie:         He put in his thumb,         And pulled out a plum,             And said, ""What a good boy am I!""         Take a little and leave a little,         And do not come again;         For if you do,",10607_95.jpg
25,0,25_0.jpg,"MARY, MARY, QUITE CONTRARY         Mary, Mary, quite contrary,           How does your garden grow?         Silver bells and cockle-shells,           And pretty maids all of a row.BESSY BELL AND MARY GRAY         Bessy Bell and Mary Gray,           They were two bonny lasses;",10607_96.jpg
25,1,25_1.jpg,"         Needles and pins, needles and pins,         When a man marries his trouble begins.PUSSY-CAT AND THE DUMPLINGS         Pussy-cat ate the dumplings, the dumplings,             Pussy-cat ate the dumplings.         Mamma stood by, and cried, ""Oh, fie!             Why did you eat the dumplings?""keep the thumb in motion",10607_97.jpg
25,2,25_2.jpg,"         Mary had a pretty bird,           Feathers bright and yellow,         Slender legs--upon my word           He was a pretty fellow!         The sweetest note he always sung,           Which much delighted Mary.         She often, where the cage was hung,           Sat hearing her canary.",10607_98.jpg
25,3,25_3.jpg,"         Margaret wrote a letter,         Sealed it with her finger,         Threw it in the dam         For the dusty miller.         Dusty was his coat,         Dusty was the siller,         Dusty was the kiss         I'd from the dusty miller.",10607_99.jpg
26,0,26_0.jpg,"THE TEN O'CLOCK SCHOLAR         A diller, a dollar, a ten o'clock scholar!             What makes you come so soon?         You used to come at ten o'clock,             But now you come at noon.",10607_100.jpg
26,1,26_1.jpg,"         Oh, my pretty cock, oh, my handsome cock,           I pray you, do not crow before day,         And your comb shall be made of the very beaten gold,           And your wings of the silver so gray.         And grows with its roots upward!             And under the water,         And always with its head down.         Kissed the maids a-milking,",10607_101.jpg
26,2,26_2.jpg,"THE OLD WOMAN OF LEEDS         There was an old woman of Leeds,         Who spent all her time in good deeds;             She worked for the poor             Till her fingers were sore,         This pious old woman of Leeds!THE BOY IN THE BARN         A little boy went into a barn,",10607_102.jpg
26,3,26_3.jpg,"         On the King's kitchen door,         All the King's horses,         And all the King's men,         Couldn't drive Hick-a-more, Hack-a-more,         Off the King's kitchen door.         Long legs, crooked thighs,         Little head, and no eyes.         Little Jack Jingle, He used to live single;",10607_103.jpg
27,0,27_0.jpg,"         Shoe the wild mare;         Yet she goes bare.         My little old man and I fell out;         I'll tell you what 'twas all about,--         I had money and he had none,         And that's the way the noise begun.",10607_104.jpg
27,1,27_1.jpg,"         Had a wife and couldn't keep her;         He put her in a pumpkin shell,         And there he kept her very well.",10607_105.jpg
27,2,27_2.jpg,"             Lost her holiday shoe;         What shall little Betty do?             To match the other         And then she'll walk upon two.         There was an old woman sat spinning,         And that's the first beginning;         She had a calf,         She took it by the tail,",10607_106.jpg
27,3,27_3.jpg,"         The Man in the Moon looked out of the moon,           Looked out of the moon and said,         ""'Tis time for all children, on the earth           To think about getting to bed!""         Dance, little Baby, dance up high!         Never mind, Baby, Mother is by.         Crow and caper, caper and crow,         There, little Baby, there you go!",10607_107.jpg
28,0,28_0.jpg,"RING A RING O' ROSES         Ring a ring o' roses,         A pocketful of posies.         We all fall down.         There was a crooked man, and he went a crooked mile,         He found a crooked sixpence beside a crooked stile;         He bought a crooked cat, which caught a crooked mouse,         And they all lived together in a little crooked house.",10607_108.jpg
28,1,28_1.jpg,"THIS IS THE WAY         This is the way the ladies ride,             Tri, tre, tre, tree,             Tri, tre, tre, tree!         This is the way the ladies ride,             Tri, tre, tre, tre, tri-tre-tre-tree!         This is the way the gentlemen ride,         This is the way the farmers ride,",10607_109.jpg
28,2,28_2.jpg,"           A duck and a drake,           And a halfpenny cake,         With a penny to pay the old baker.           A hop and a scotch         Slitherum, slatherum, take her.         Donkey, donkey, old and gray,         Ope your mouth and gently bray;         Lift your ears and blow your horn,",10607_110.jpg
28,3,28_3.jpg,"LITTLE GIRL AND QUEEN         ""Little girl, little girl, where have you been?""         ""Gathering roses to give to the Queen.""         ""Little girl, little girl, what gave she you?""         ""She gave me a diamond as big as my shoe.""THE KING OF FRANCE         The King of France went up the hill,             With twenty thousand men;",10607_111.jpg
29,0,29_0.jpg,"         1, 2, 3, 4, 5!         I caught a hare alive;         6, 7, 8, 9, 10!         I let her go again.         Read my riddle, I pray.         What God never sees,         What the king seldom sees,         What we see every day.",10607_112.jpg
29,1,29_1.jpg,"             The Queen of Hearts,             She made some tarts,         All on a summer's day;             The Knave of Hearts,             He stole the tarts,         And took them clean away.             The King of Hearts             Called for the tarts,",10607_113.jpg
29,2,29_2.jpg,"COME, LET'S TO BED         ""To bed! To bed!""         ""Tarry awhile,"" says Slow;         ""Put on the pan,""             ""We'll sup before we go."" WHAT ARE LITTLE BOYS MADE OF?         What are little boys made of, made of?         What are little boys made of?",10607_114.jpg
29,3,29_3.jpg,"         As I was going to sell my eggs         I met a man with bandy legs,         Bandy legs and crooked toes;         I tripped up his heels, and he fell on his nose.THE GIRL AND THE BIRDS         When I was a little girl, about seven years old,         I hadn't got a petticoat, to cover me from the cold.         So I went into Darlington, that pretty little town,",10607_115.jpg
30,0,30_0.jpg,"         As I went to Bonner,             I met a pig         Upon my word and honor.         As little Jenny Wren             Was sitting by her shed.         She waggled with her tail,             And nodded with her head.         She waggled with her tail,",10607_116.jpg
30,1,30_1.jpg,"WHERE ARE YOU GOING, MY PRETTY MAID           ""Where are you going, my pretty maid?""           ""I'm going a-milking, sir,"" she said.           ""May I go with you, my pretty maid?""           ""You're kindly welcome, sir,"" she said.           ""What is your father, my pretty maid?""           ""My father's a farmer, sir,"" she said.           ""What is your fortune, my pretty maid?""",10607_117.jpg
